"LOT_REFCOMPL";"LOT_RELEASED_QTY";"LOT_REJECT_RELEASED_QTY";"FAC_REFERENCE";"KEY";"SCS_STEP_NUMBER";"TAS_REF";"SCS_SHORT_DESCR";"TAL_RELEASE_QTY";"TAL_REJECTED_QTY";"TAL_BEGIN_REAL_DATE";"TAL_END_REAL_DATE"
"OFA-1-083335-1";"0";"0";"A650HOR";"CONTROLER-A650HOR";"40";"OP_CONTROLER";"Opération CONTROLER";"0";"0";"";""
"OFA-1-083335-1";"0";"0";"A630HOR";"LAVER-A630HOR";"30";"OP_LAVER";"Opération LAVER";"0";"0";"";""
"OFA-1-083335-1";"0";"0";"A990RET";"TRIER-A990RET";"20";"OP_TRIER";"Opération TRIER";"0";"0";"";""
"OFA-1-083335-1";"0";"0";"A990RET";"LIBERATION TRI RETOUCHE-A990RET";"10";"OP_LIBERATION TRI RET";"Opération LIBERATION TRI RETOUCHE";"458";"0";"2024-02-14 00:00:00";"2024-02-14 00:00:00"
"OFA-1-083332-1";"0";"0";"A990RET";"LIBERATION TRI RETOUCHE-A990RET";"120";"OP_LIBERATION TRI RET";"Opération LIBERATION TRI RETOUCHE";"0";"0";"";""
"OFA-1-083332-1";"0";"0";"A300CTR";"CONTROLER-A300CTR";"110";"OP_CTR+RAPPORT";"Opération CONTROLER";"0";"0";"";""
"OFA-1-083332-1";"0";"0";"A450LOG";"CONDITIONNER-A450LOG";"100";"OP_CONDITIONNER";"Opération CONDITIONNER";"0";"0";"";""
"OFA-1-083332-1";"0";"0";"A990RET";"RETOUCHER-A990RET";"90";"OP_RETOUCHER";"Opération RETOUCHER";"0";"0";"";""
"OFA-1-083332-1";"0";"0";"A450MAN";"CONTROLER-A450MAN";"80";"OP_CONTROLER";"Opération CONTROLER";"0";"0";"";""
"OFA-1-083332-1";"0";"0";"A295LAV";"LAVER-A295LAV";"70";"OP_LAVER";"Opération LAVER";"0";"0";"";""
"OFA-1-083332-1";"0";"0";"A990RET";"LIBERATION TRI RETOUCHE-A990RET";"60";"OP_LIBERATION TRI RET";"Opération LIBERATION TRI RETOUCHE";"0";"0";"";""
"OFA-1-083332-1";"0";"0";"A990RET";"TRIER-A990RET";"50";"OP_TRIER";"Opération TRIER";"0";"0";"";""
"OFA-1-083332-1";"0";"0";"A650HOR";"CONTROLER-A650HOR";"40";"OP_CONTROLER";"Opération CONTROLER";"0";"0";"";""
"OFA-1-083332-1";"0";"0";"A630HOR";"LAVER-A630HOR";"30";"OP_LAVER";"Opération LAVER";"0";"0";"";""
"OFA-1-083332-1";"0";"0";"A990RET";"TRIER-A990RET";"20";"OP_TRIER";"Opération TRIER";"0";"0";"2024-02-14 00:00:00";""
"OFA-1-083332-1";"0";"0";"A990RET";"LIBERATION TRI RETOUCHE-A990RET";"10";"OP_LIBERATION TRI RET";"Opération LIBERATION TRI RETOUCHE";"0";"0";"";""
"OFA-1-083312-1";"1032";"30";"A300CTR";"CONTROLER-A300CTR";"110";"OP_CTR+RAPPORT";"Opération CONTROLER";"1032";"0";"2024-03-26 00:00:00";"2024-03-26 00:00:00"
"OFA-1-083312-1";"1032";"30";"A450LOG";"CONDITIONNER-A450LOG";"100";"OP_CONDITIONNER";"Opération CONDITIONNER";"1032";"0";"2024-03-26 00:00:00";"2024-03-26 00:00:00"
"OFA-1-083312-1";"1032";"30";"A450MAN";"CONTROLER-A450MAN";"80";"OP_CONTROLER";"Opération CONTROLER";"1032";"17";"2024-03-25 00:00:00";"2024-03-25 00:00:00"
"OFA-1-083312-1";"1032";"30";"A990RET";"TRIER-A990RET";"77";"OP_TRIER";"Opération TRIER";"1049";"0";"2024-03-25 00:00:00";"2024-03-25 00:00:00"
"OFA-1-083312-1";"1032";"30";"A450MAN";"CONTROLER-A450MAN";"74";"OP_CONTROLER";"Opération CONTROLER";"1049";"0";"2024-03-25 00:00:00";"2024-03-25 00:00:00"
"OFA-1-083312-1";"1032";"30";"A295LAV";"LAVER-A295LAV";"70";"OP_LAVER";"Opération LAVER";"1049";"0";"2024-03-25 00:00:00";"2024-03-25 00:00:00"
"OFA-1-083312-1";"1032";"30";"A990RET";"TRIER-A990RET";"60";"OP_TRIER";"Opération TRIER";"1049";"0";"2024-03-25 00:00:00";"2024-03-25 00:00:00"
"OFA-1-083312-1";"1032";"30";"A650HOR011";"CONTROLER-A650HOR011";"50";"OP_CONTROLER";"Opération CONTROLER";"1049";"0";"2024-03-22 00:00:00";"2024-03-25 00:00:00"
"OFA-1-083312-1";"1032";"30";"A630HOR";"LAVER-A630HOR";"40";"OP_LAVER";"Opération LAVER";"1049";"0";"2024-03-22 00:00:00";"2024-03-22 00:00:00"
"OFA-1-083312-1";"1032";"30";"A665HOR";"POLIR / TROVALISER-A665HOR";"30";"OP_POLIR";"Opération POLIR / TROVALISER";"1049";"0";"2024-03-22 00:00:00";"2024-03-22 00:00:00"
"OFA-1-083312-1";"1032";"30";"A640HOR017";"EBAVURER-A640HOR017";"20";"OP_EBAVURER";"Opération EBAVURER";"1049";"5";"2024-03-20 00:00:00";"2024-03-22 00:00:00"
"OFA-1-083312-1";"1032";"30";"A720HOR036";"TOURNER-A720HOR036";"10";"OP_TOURNER";"Opération TOURNER";"1054";"8";"2024-03-11 00:00:00";"2024-03-11 00:00:00"
"OFA-1-083311-1";"977";"98";"A300CTR";"CONTROLER-A300CTR";"110";"OP_CTR+RAPPORT";"Opération CONTROLER";"977";"0";"2024-03-19 00:00:00";"2024-03-19 00:00:00"
"OFA-1-083311-1";"977";"98";"A450LOG";"CONDITIONNER-A450LOG";"100";"OP_CONDITIONNER";"Opération CONDITIONNER";"977";"0";"2024-03-19 00:00:00";"2024-03-19 00:00:00"
"OFA-1-083311-1";"977";"98";"A450MAN";"CONTROLER-A450MAN";"80";"OP_CONTROLER";"Opération CONTROLER";"977";"74";"2024-03-15 00:00:00";"2024-03-19 00:00:00"
"OFA-1-083311-1";"977";"98";"A990RET";"TRIER-A990RET";"74";"OP_TRIER";"Opération TRIER";"1051";"0";"2024-03-15 00:00:00";"2024-03-15 00:00:00"
"OFA-1-083311-1";"977";"98";"A450MAN";"CONTROLER-A450MAN";"72";"OP_CONTROLER";"Opération CONTROLER";"1051";"0";"2024-03-14 00:00:00";"2024-03-14 00:00:00"
"OFA-1-083311-1";"977";"98";"A295LAV";"LAVER-A295LAV";"70";"OP_LAVER";"Opération LAVER";"1051";"1";"2024-03-14 00:00:00";"2024-03-14 00:00:00"
"OFA-1-083311-1";"977";"98";"A990RET";"TRIER-A990RET";"60";"OP_TRIER";"Opération TRIER";"1052";"0";"2024-03-13 00:00:00";"2024-03-13 00:00:00"
"OFA-1-083311-1";"977";"98";"A650HOR";"CONTROLER-A650HOR";"50";"OP_CONTROLER";"Opération CONTROLER";"1052";"0";"2024-03-13 00:00:00";"2024-03-13 00:00:00"
"OFA-1-083311-1";"977";"98";"A630HOR014";"LAVER-A630HOR014";"40";"OP_LAVER";"Opération LAVER";"1052";"0";"2024-03-12 00:00:00";"2024-03-12 00:00:00"
"OFA-1-083311-1";"977";"98";"A665HOR";"POLIR / TROVALISER-A665HOR";"30";"OP_POLIR";"Opération POLIR / TROVALISER";"1052";"0";"2024-03-12 00:00:00";""
"OFA-1-083311-1";"977";"98";"A640HOR";"EBAVURER-A640HOR";"20";"OP_EBAVURER";"Opération EBAVURER";"1052";"11";"2024-03-08 00:00:00";""
"OFA-1-083311-1";"977";"98";"A720HOR036";"TOURNER-A720HOR036";"10";"OP_TOURNER";"Opération TOURNER";"1063";"12";"2024-02-25 00:00:00";""
"OFA-1-083287-1";"1076";"17";"A300CTR";"CONTROLER-A300CTR";"110";"OP_CTR+RAPPORT";"Opération CONTROLER";"1076";"0";"2024-04-10 00:00:00";"2024-04-10 00:00:00"
"OFA-1-083287-1";"1076";"17";"A450LOG";"CONDITIONNER-A450LOG";"100";"OP_CONDITIONNER";"Opération CONDITIONNER";"1076";"0";"2024-04-10 00:00:00";"2024-04-10 00:00:00"
"OFA-1-083287-1";"1076";"17";"A450MAN";"CONTROLER-A450MAN";"80";"OP_CONTROLER";"Opération CONTROLER";"1076";"7";"2024-04-09 00:00:00";"2024-04-10 00:00:00"
"OFA-1-083287-1";"1076";"17";"A990RET";"TRIER-A990RET";"77";"OP_TRIER";"Opération TRIER";"1083";"0";"2024-04-09 00:00:00";"2024-04-09 00:00:00"
"OFA-1-083287-1";"1076";"17";"A450MAN";"CONTROLER-A450MAN";"74";"OP_CONTROLER";"Opération CONTROLER";"1083";"0";"2024-04-09 00:00:00";"2024-04-09 00:00:00"
"OFA-1-083287-1";"1076";"17";"A295LAV";"LAVER-A295LAV";"70";"OP_LAVER";"Opération LAVER";"1083";"0";"2024-04-09 00:00:00";"2024-04-09 00:00:00"
"OFA-1-083287-1";"1076";"17";"A990RET";"TRIER-A990RET";"60";"OP_TRIER";"Opération TRIER";"1083";"0";"2024-04-08 00:00:00";"2024-04-08 00:00:00"
"OFA-1-083287-1";"1076";"17";"A650HOR";"CONTROLER-A650HOR";"50";"OP_CONTROLER";"Opération CONTROLER";"1083";"0";"2024-04-08 00:00:00";"2024-04-08 00:00:00"
"OFA-1-083287-1";"1076";"17";"A630HOR014";"LAVER-A630HOR014";"40";"OP_LAVER";"Opération LAVER";"1083";"0";"2024-04-06 00:00:00";"2024-04-08 00:00:00"
"OFA-1-083287-1";"1076";"17";"A665HOR";"POLIR / TROVALISER-A665HOR";"30";"OP_POLIR";"Opération POLIR / TROVALISER";"1083";"0";"2024-04-06 00:00:00";"2024-04-08 00:00:00"
"OFA-1-083287-1";"1076";"17";"A640HOR";"EBAVURER-A640HOR";"20";"OP_EBAVURER";"Opération EBAVURER";"1083";"8";"2024-04-05 00:00:00";"2024-04-05 00:00:00"
"OFA-1-083287-1";"1076";"17";"A700HOR032";"TOURNER-A700HOR032";"10";"OP_TOURNER";"Opération TOURNER";"1091";"2";"2024-03-01 00:00:00";"2024-03-18 00:00:00"
"OFA-1-083286-1";"1004";"32";"A304ENG";"Ingénieur-A304ENG";"120";"OP_LIBERER ING";"Libération Ingénieur";"1004";"0";"2024-05-06 00:00:00";"2024-05-06 00:00:00"
"OFA-1-083286-1";"1004";"32";"A300CTR";"CONTROLER-A300CTR";"110";"OP_CTR+RAPPORT";"Opération CONTROLER";"1004";"0";"2024-05-06 00:00:00";"2024-05-06 00:00:00"
"OFA-1-083286-1";"1004";"32";"A450LOG";"CONDITIONNER-A450LOG";"100";"OP_CONDITIONNER";"Opération CONDITIONNER";"1004";"0";"2024-05-03 00:00:00";"2024-05-03 00:00:00"
"OFA-1-083286-1";"1004";"32";"A450MAN";"CONTROLER-A450MAN";"80";"OP_CONTROLER";"Opération CONTROLER";"1004";"12";"2024-05-02 00:00:00";"2024-05-02 00:00:00"
"OFA-1-083286-1";"1004";"32";"A990RET";"TRIER-A990RET";"77";"OP_TRIER";"Opération TRIER";"1016";"0";"2024-05-02 00:00:00";"2024-05-02 00:00:00"
"OFA-1-083286-1";"1004";"32";"A450MAN";"CONTROLER-A450MAN";"74";"OP_CONTROLER";"Opération CONTROLER";"1016";"0";"2024-05-02 00:00:00";"2024-05-02 00:00:00"
"OFA-1-083286-1";"1004";"32";"A295LAV";"LAVER-A295LAV";"70";"OP_LAVER";"Opération LAVER";"1016";"0";"2024-05-02 00:00:00";"2024-05-02 00:00:00"
"OFA-1-083286-1";"1004";"32";"A990RET";"TRIER-A990RET";"60";"OP_TRIER";"Opération TRIER";"1016";"0";"2024-05-02 00:00:00";"2024-05-02 00:00:00"
"OFA-1-083286-1";"1004";"32";"A650HOR";"CONTROLER-A650HOR";"50";"OP_CONTROLER";"Opération CONTROLER";"1016";"0";"2024-04-30 00:00:00";"2024-05-02 00:00:00"
"OFA-1-083286-1";"1004";"32";"A630HOR";"LAVER-A630HOR";"40";"OP_LAVER";"Opération LAVER";"1016";"0";"2024-04-30 00:00:00";"2024-04-30 00:00:00"
"OFA-1-083286-1";"1004";"32";"A665HOR";"POLIR / TROVALISER-A665HOR";"30";"OP_POLIR";"Opération POLIR / TROVALISER";"1016";"0";"2024-04-30 00:00:00";"2024-04-30 00:00:00"
"OFA-1-083286-1";"1004";"32";"A640HOR";"EBAVURER-A640HOR";"20";"OP_EBAVURER";"Opération EBAVURER";"1016";"8";"2024-04-26 00:00:00";"2024-04-29 00:00:00"
"OFA-1-083286-1";"1004";"32";"A304ENG";"Ingénieur-A304ENG";"15";"OP_LIBERER ING";"Libération Ingénieur";"1024";"0";"2024-04-29 00:00:00";"2024-04-29 00:00:00"
"OFA-1-083286-1";"1004";"32";"A700HOR018";"TOURNER-A700HOR018";"10";"OP_TOURNER";"Opération TOURNER";"1024";"12";"2024-03-04 00:00:00";"2024-03-18 00:00:00"
"OFA-1-083285-1";"1074";"34";"A300CTR";"CONTROLER-A300CTR";"110";"OP_CTR+RAPPORT";"Opération CONTROLER";"1074";"0";"2024-03-20 00:00:00";"2024-03-20 00:00:00"
"OFA-1-083285-1";"1074";"34";"A450LOG";"CONDITIONNER-A450LOG";"100";"OP_CONDITIONNER";"Opération CONDITIONNER";"1074";"0";"2024-03-20 00:00:00";"2024-03-20 00:00:00"
"OFA-1-083285-1";"1074";"34";"A450MAN";"CONTROLER-A450MAN";"80";"OP_CONTROLER";"Opération CONTROLER";"1074";"22";"2024-03-19 00:00:00";"2024-03-20 00:00:00"
"OFA-1-083285-1";"1074";"34";"A990RET";"TRIER-A990RET";"77";"OP_TRIER";"Opération TRIER";"1096";"0";"2024-03-19 00:00:00";"2024-03-19 00:00:00"
"OFA-1-083285-1";"1074";"34";"A450MAN";"CONTROLER-A450MAN";"74";"OP_CONTROLER";"Opération CONTROLER";"1096";"0";"2024-03-18 00:00:00";"2024-03-19 00:00:00"
"OFA-1-083285-1";"1074";"34";"A295LAV";"LAVER-A295LAV";"70";"OP_LAVER";"Opération LAVER";"1096";"0";"2024-03-18 00:00:00";""
"OFA-1-083285-1";"1074";"34";"A990RET";"TRIER-A990RET";"60";"OP_TRIER";"Opération TRIER";"1096";"0";"2024-03-18 00:00:00";""
"OFA-1-083285-1";"1074";"34";"A650HOR011";"CONTROLER-A650HOR011";"50";"OP_CONTROLER";"Opération CONTROLER";"1096";"0";"2024-03-15 00:00:00";""
"OFA-1-083285-1";"1074";"34";"A630HOR008";"LAVER-A630HOR008";"40";"OP_LAVER";"Opération LAVER";"1096";"0";"2024-03-15 00:00:00";""
"OFA-1-083285-1";"1074";"34";"A665HOR";"POLIR / TROVALISER-A665HOR";"30";"OP_POLIR";"Opération POLIR / TROVALISER";"1096";"0";"2024-03-15 00:00:00";""
"OFA-1-083285-1";"1074";"34";"A640HOR";"EBAVURER-A640HOR";"20";"OP_EBAVURER";"Opération EBAVURER";"1096";"9";"2024-03-14 00:00:00";""
"OFA-1-083285-1";"1074";"34";"A720HOR042";"TOURNER-A720HOR042";"10";"OP_TOURNER";"Opération TOURNER";"1105";"3";"2024-02-27 00:00:00";"2024-03-06 00:00:00"
"OFA-1-083284-2";"59";"0";"A300CTR";"CONTROLER-A300CTR";"110";"OP_CTR+RAPPORT";"Opération CONTROLER";"59";"0";"2024-03-04 00:00:00";"2024-03-04 00:00:00"
"OFA-1-083284-2";"59";"0";"A450LOG";"CONDITIONNER-A450LOG";"100";"OP_CONDITIONNER";"Opération CONDITIONNER";"59";"0";"2024-03-04 00:00:00";"2024-03-04 00:00:00"
"OFA-1-083284-2";"59";"0";"A990RET";"RETOUCHER-A990RET";"90";"OP_RETOUCHER";"Opération RETOUCHER";"59";"0";"2024-03-02 00:00:00";"2024-03-02 00:00:00"
"OFA-1-083284-2";"59";"0";"A450MAN";"CONTROLER-A450MAN";"80";"OP_CONTROLER";"Opération CONTROLER";"59";"0";"2024-03-01 00:00:00";"2024-03-02 00:00:00"
"OFA-1-083284-2";"59";"0";"A295LAV";"LAVER-A295LAV";"70";"OP_LAVER";"Opération LAVER";"59";"0";"2024-03-01 00:00:00";"2024-03-01 00:00:00"
"OFA-1-083284-2";"59";"0";"A990RET";"TRIER-A990RET";"60";"OP_TRIER";"Opération TRIER";"59";"0";"2024-03-01 00:00:00";"2024-03-01 00:00:00"
"OFA-1-083284-2";"59";"0";"A650HOR";"CONTROLER-A650HOR";"50";"OP_CONTROLER";"Opération CONTROLER";"59";"0";"2024-03-01 00:00:00";"2024-02-29 00:00:00"
"OFA-1-083284-2";"59";"0";"A630HOR014";"LAVER-A630HOR014";"40";"OP_LAVER";"Opération LAVER";"59";"0";"2024-02-29 00:00:00";"2024-02-29 00:00:00"
"OFA-1-083284-2";"59";"0";"A665HOR038";"POLIR / TROVALISER-A665HOR038";"30";"OP_POLIR";"Opération POLIR / TROVALISER";"59";"0";"2024-02-29 00:00:00";"2024-02-29 00:00:00"
"OFA-1-083284-2";"59";"0";"A640HOR";"EBAVURER-A640HOR";"20";"OP_EBAVURER";"Opération EBAVURER";"59";"0";"2024-02-29 00:00:00";"2024-02-29 00:00:00"
"OFA-1-083284-2";"59";"0";"A720HOR042";"TOURNER-A720HOR042";"10";"OP_TOURNER";"Opération TOURNER";"59";"0";"2024-02-27 00:00:00";"2024-02-18 00:00:00"
"OFA-1-083284-1";"938";"89";"A300CTR";"CONTROLER-A300CTR";"110";"OP_CTR+RAPPORT";"Opération CONTROLER";"938";"0";"2024-03-04 00:00:00";"2024-03-04 00:00:00"
"OFA-1-083284-1";"938";"89";"A450LOG";"CONDITIONNER-A450LOG";"100";"OP_CONDITIONNER";"Opération CONDITIONNER";"938";"0";"2024-03-04 00:00:00";"2024-03-04 00:00:00"
"OFA-1-083284-1";"938";"89";"A990RET";"RETOUCHER-A990RET";"90";"OP_RETOUCHER";"Opération RETOUCHER";"938";"0";"2024-03-02 00:00:00";"2024-03-02 00:00:00"
"OFA-1-083284-1";"938";"89";"A450MAN";"CONTROLER-A450MAN";"80";"OP_CONTROLER";"Opération CONTROLER";"938";"50";"2024-03-02 00:00:00";"2024-03-02 00:00:00"
"OFA-1-083284-1";"938";"89";"A295LAV";"LAVER-A295LAV";"70";"OP_LAVER";"Opération LAVER";"964";"0";"2024-03-01 00:00:00";"2024-03-01 00:00:00"
"OFA-1-083284-1";"938";"89";"A990RET";"TRIER-A990RET";"60";"OP_TRIER";"Opération TRIER";"964";"0";"2024-03-01 00:00:00";"2024-03-01 00:00:00"
"OFA-1-083284-1";"938";"89";"A650HOR";"CONTROLER-A650HOR";"50";"OP_CONTROLER";"Opération CONTROLER";"964";"0";"2024-03-01 00:00:00";"2024-02-29 00:00:00"
"OFA-1-083284-1";"938";"89";"A630HOR014";"LAVER-A630HOR014";"40";"OP_LAVER";"Opération LAVER";"964";"0";"2024-02-29 00:00:00";"2024-02-29 00:00:00"
"OFA-1-083284-1";"938";"89";"A665HOR038";"POLIR / TROVALISER-A665HOR038";"30";"OP_POLIR";"Opération POLIR / TROVALISER";"964";"0";"2024-02-29 00:00:00";"2024-02-29 00:00:00"
"OFA-1-083284-1";"938";"89";"A640HOR";"EBAVURER-A640HOR";"20";"OP_EBAVURER";"Opération EBAVURER";"964";"0";"2024-02-29 00:00:00";"2024-02-29 00:00:00"
"OFA-1-083284-1";"938";"89";"A720HOR042";"TOURNER-A720HOR042";"10";"OP_TOURNER";"Opération TOURNER";"964";"39";"2024-02-27 00:00:00";"2024-02-27 00:00:00"
"OFA-1-083281-1";"850";"47";"A300CTR";"CONTROLER-A300CTR";"100";"OP_CTR+RAPPORT";"Opération CONTROLER";"850";"0";"2024-05-03 00:00:00";"2024-05-03 00:00:00"
"OFA-1-083281-1";"850";"47";"A450LOG";"CONDITIONNER-A450LOG";"90";"OP_CONDITIONNER";"Opération CONDITIONNER";"850";"0";"2024-05-02 00:00:00";"2024-05-02 00:00:00"
"OFA-1-083281-1";"850";"47";"A450MAN";"CONTROLER-A450MAN";"70";"OP_CONTROLER";"Opération CONTROLER";"850";"42";"2024-05-01 00:00:00";"2024-05-02 00:00:00"
"OFA-1-083281-1";"850";"47";"A990RET";"TRIER-A990RET";"67";"OP_TRIER";"Opération TRIER";"892";"0";"2024-05-01 00:00:00";"2024-05-01 00:00:00"
"OFA-1-083281-1";"850";"47";"A450MAN";"CONTROLER-A450MAN";"64";"OP_CONTROLER";"Opération CONTROLER";"892";"0";"2024-05-01 00:00:00";"2024-05-01 00:00:00"
"OFA-1-083281-1";"850";"47";"A295LAV";"LAVER-A295LAV";"60";"OP_LAVER";"Opération LAVER";"892";"0";"2024-05-01 00:00:00";"2024-05-01 00:00:00"
"OFA-1-083281-1";"850";"47";"A990RET";"TRIER-A990RET";"50";"OP_TRIER";"Opération TRIER";"892";"0";"2024-04-30 00:00:00";"2024-04-30 00:00:00"
"OFA-1-083281-1";"850";"47";"A650HOR";"CONTROLER-A650HOR";"40";"OP_CONTROLER";"Opération CONTROLER";"892";"0";"2024-04-29 00:00:00";"2024-04-30 00:00:00"
"OFA-1-083281-1";"850";"47";"A630HOR014";"LAVER-A630HOR014";"30";"OP_LAVER";"Opération LAVER";"892";"0";"2024-04-29 00:00:00";"2024-04-29 00:00:00"
"OFA-1-083281-1";"850";"47";"A665HOR";"POLIR / TROVALISER-A665HOR";"20";"OP_POLIR";"Opération POLIR / TROVALISER";"892";"0";"2024-04-29 00:00:00";"2024-04-29 00:00:00"
